Depth,Vp,Vs,Density,Vshale,Peff,Sw,Litho
3254.7032,2958.8183594,1885.5294189,2.176500082,-0.012436209,0.2191064507,0.0,5.0
3254.8556,2967.9543457,1807.690918,2.2023999691,-0.003824135,0.2074317485,0.0525900088,5.0
3255.008,2987.9189453,1763.1204834,2.2374999523,0.0448775776,0.1847170889,0.2760419846,5.0
3255.1604,3005.9467773,1762.3009033,2.273900032,0.1910206974,0.2200885713,0.3417000175,0.0
3255.3128,3005.748291,1765.5758057,2.290899992,0.2847620845,0.1876375675,0.334589988,0.0
3255.4652,3011.5688477,1797.789917,2.2790999413,0.3385413587,0.1175399646,0.2059800029,5.0
3255.6176,3001.6191406,1868.463501,2.2425999641,0.2354655415,0.1463867277,0.2058150172,5.0
3255.77,2977.3417969,1844.4033203,2.2160000801,0.1212551519,0.1770753413,0.1361069828,5.0
3255.9224,2969.2988281,1846.7779541,2.2072000504,0.0125120757,0.202267319,0.0239999779,5.0
3256.0748,2960.005127,1805.3063965,2.2044000626,0.029789662,0.1997534633,0.0,5.0
3256.2272,2946.7041016,1741.1341553,2.217099905,0.0836344734,0.184275955,0.0904919803,5.0
3256.3796,2929.5270996,1725.9089355,2.2399001122,0.1543034464,0.1627885699,0.2513099909,5.0
3256.532,2909.9211426,1767.7363281,2.2523999214,0.1855362207,0.1529348046,0.2201309949,5.0
3256.6844,2911.9951172,1807.3768311,2.2411000729,0.1726155132,0.1588890105,0.1276710033,5.0
3256.8368,2933.6323242,1837.9859619,2.2256000042,0.107331045,0.1766473949,0.089880012,5.0
3256.9892,3000.126709,1807.2943115,2.2281999588,0.0448672511,0.1880710572,0.0291240122,5.0
3257.1416,3090.472168,1797.9882813,2.2657001019,0.0018000109,0.1824257225,0.0,5.0
3257.294,3150.9543457,1894.6821289,2.3276000023,-0.021887943,0.1628850847,0.0,5.0
3257.4464,3205.5090332,2044.4383545,2.3656001091,-0.033712059,0.1499467194,0.0,5.0
3257.5988,3247.0058594,2031.4298096,2.3431999683,-0.036941364,0.1591802984,0.0,5.0
3257.7512,3278.9318848,1935.9412842,2.2967000008,0.0244810507,0.1668689549,0.2322060019,5.0
3257.9036,3304.3981934,1842.3419189,2.2871000767,0.104479298,0.2368779778,0.3196380138,0.0
3258.056,3273.7194824,1778.4655762,2.3297998905,0.2186758816,0.1876071244,0.368445009,0.0
3258.2084,3178.7021484,1897.0218506,2.3519001007,0.3456723988,0.148850143,0.3872489929,0.0
3258.3608,3059.1689453,1947.8963623,2.323800087,0.4238827825,0.1403091997,0.3694590032,0.0
3258.5132,2954.9055176,1955.7304688,2.2590999603,0.3660034239,0.1174448878,0.1625430137,5.0
3258.6656,2899.2426758,1916.3374023,2.2026000023,0.2098845094,0.1632110178,0.0,5.0
3258.818,2894.3530273,1845.3255615,2.1826999187,0.0688844845,0.1993290186,0.0,5.0
3258.9704,2923.9567871,1828.9752197,2.1898999214,0.0168741494,0.2077920288,0.0,5.0
3259.1228,2986.2531738,1826.901123,2.2037000656,-0.022050003,0.2106965482,0.0,5.0
3259.2752,3087.107666,1843.418335,2.2105000019,-0.052241392,0.2142204642,0.0,5.0
3259.4276,3185.6918945,1874.4373779,2.2128999233,-0.067315526,0.216322735,0.0,5.0
3259.58,3222.0961914,1896.2287598,2.2128999233,-0.054231018,0.2136707753,0.0,5.0
3259.7324,3193.9104004,1929.7185059,2.2142999172,-0.022962077,0.2067927718,0.0,5.0
3259.8848,3138.2302246,1939.8419189,2.2137000561,-0.014139669,0.2052388787,0.0,5.0
3260.0372,3110.1787109,1923.5344238,2.2241001129,-0.031334482,0.2046712041,0.0,5.0
3260.1896,3117.2976074,1888.479248,2.2404999733,-0.0636793,0.2045073956,0.0,5.0
3260.342,3137.7490234,1871.8391113,2.252300024,-0.081115529,0.2030457258,0.0,5.0
3260.4944,3157.7214355,1883.2542725,2.2456998825,-0.056344822,0.2010244578,0.0,5.0
3260.6468,3169.8786621,1911.6538086,2.2362999916,-0.048562083,0.2032627761,0.0,5.0
3260.7992,3172.6535645,1921.1726074,2.2355000973,-0.014065512,0.1968817413,0.0,5.0
3260.9516,3162.5964355,1906.2331543,2.2488000393,-0.001184496,0.1893560886,0.0,5.0
3261.104,3149.7756348,1884.9161377,2.2672998905,0.0175672397,0.1789510995,0.0,5.0
3261.2564,3149.5803223,1880.9486084,2.2706000805,-0.002931036,0.1814358681,0.0,5.0
3261.4088,3162.590332,1891.951416,2.2674000263,0.0002982698,0.1820588857,0.0689009875,5.0
3261.5612,3177.1279297,1888.4898682,2.2685000896,0.0071844892,0.1803926826,0.1400699914,5.0
3261.7136,3191.890625,1873.388916,2.2811999321,0.031948287,0.17125386,0.1488389969,5.0
3261.866,3231.9941406,1848.4085693,2.2934000492,0.0534000061,0.1631009579,0.1422209889,5.0
3262.0184,3285.9060059,1842.6282959,2.2925000191,0.0587396622,0.1625005901,0.1532700062,5.0
3262.1708,3291.1713867,1943.3557129,2.2855000496,0.0662758574,0.1636659652,0.1604009867,5.0
3262.3232,3217.9326172,2027.1334229,2.2644999027,0.0664051622,0.1710416526,0.1277039945,5.0
3262.4756,3090.3688965,1976.1359863,2.2337999344,0.0510206893,0.1848540306,0.0324239731,5.0
3262.628,2981.8010254,1879.3643799,2.2035999298,0.029527599,0.2001004517,0.0,5.0
3262.7804,2942.8464355,1807.7617188,2.1998000145,0.0090224165,0.2057493776,0.0,5.0
3262.9328,2974.9094238,1824.3369141,2.2139000893,-0.006532768,0.2036234438,0.0,5.0
3263.0852,3041.0119629,1910.3776855,2.2232000828,-0.003343089,0.1994570047,0.0,5.0
3263.2376,3106.8088379,1978.0648193,2.231400013,0.0052706948,0.1946666539,0.0,5.0
3263.39,3158.729248,1998.8603516,2.2437000275,0.0362103544,0.1841383725,0.0,5.0
3263.5424,3175.0795898,1976.8010254,2.2699999809,0.0567137934,0.1708593965,0.0,5.0
3263.6948,3161.0944824,1930.2415771,2.2853999138,0.0750172362,0.1621687114,0.0,5.0
3263.8472,3142.6435547,1892.7891846,2.28489995,0.0856655091,0.1604743451,0.0,5.0
3263.9996,3140.0861816,1886.9805908,2.2679998875,0.0759293139,0.1680762917,0.0,5.0
3264.152,3155.9523926,1877.0449219,2.2539999485,0.0543948188,0.1769887656,0.0,5.0
3264.3044,3177.5419922,1893.69104,2.2637000084,0.0524086133,0.1738919467,0.0,5.0
3264.4568,3190.1699219,1897.8841553,2.2906999588,0.0620982721,0.1625578552,0.0,5.0
3264.6092,3180.1975098,1887.0762939,2.309499979,0.0718931034,0.1542758793,0.0,5.0
3264.7616,3155.390625,1895.7310791,2.2943000793,0.0923017338,0.1560898125,0.0649529994,5.0
3264.914,3124.4938965,1898.0684814,2.2690999508,0.1138345152,0.1608139724,0.1113570184,5.0
3265.0664,3097.1203613,1890.0532227,2.246999979,0.1190327629,0.1672175676,0.0318959989,5.0
3265.2188,3086.2163086,1880.8382568,2.2404999733,0.0781189501,0.1772446781,0.0,5.0
3265.3712,3075.3864746,1870.7890625,2.2493000031,0.049094826,0.1796672642,0.0,5.0
3265.5236,3057.9443359,1893.7523193,2.2641999722,0.0136448434,0.1808193773,0.0,5.0
3265.676,3045.5817871,1874.3034668,2.2795000076,0.0362551771,0.1711101681,0.0443309769,5.0
3265.8284,3034.1733398,1808.8902588,2.279599905,0.1001068652,0.1597395539,0.2039310038,5.0
3265.9808,3021.8012695,1791.1101074,2.2876000404,0.2185396701,0.1363574415,0.2022629976,5.0
3266.1332,3022.40625,1765.0839844,2.2941999435,0.2849655151,0.1229859442,0.2031899989,5.0
3266.2856,3044.2099609,1824.1578369,2.2973999977,0.2641344965,0.1256802827,0.1978020072,5.0
3266.438,3048.7497559,1822.0281982,2.282900095,0.1748189628,0.1454498172,0.1375199854,5.0
3266.5904,3019.9926758,1911.3217773,2.257600069,0.0933207124,0.168471247,0.0,5.0
3266.7428,2959.5478516,1948.5986328,2.2346999645,0.058005169,0.1831735671,0.0,5.0
3266.8952,2890.7543945,1936.3212891,2.2107000351,0.0499930866,0.1933353543,0.0,5.0
3267.0476,2861.590332,1842.7718506,2.1847000122,0.0462327488,0.203458339,0.0,5.0
3267.2,2882.2070313,1788.482666,2.1747999191,0.0610913895,0.203796342,0.0,5.0
3267.3524,2936.0117188,1760.9814453,2.1933999062,0.085258618,0.1921302378,0.0,5.0
3267.5048,2995.6008301,1764.2574463,2.2483999729,0.0793293267,0.1742673367,0.0,5.0
3267.6572,3024.5146484,1823.5379639,2.2948999405,0.0825586319,0.1575575918,0.0,5.0
3267.8096,3014.8845215,1895.2053223,2.3106000423,0.0779344961,0.1528888792,0.0,5.0
3267.962,3005.4399414,1888.4887695,2.2904000282,0.0671672523,0.1617848575,0.0,5.0
3268.1144,3034.0039063,1839.2680664,2.2734999657,0.0327569023,0.1739212722,0.0,5.0
3268.2668,3114.0808105,1784.9759521,2.2776999474,0.0093362089,0.1765624881,0.0,5.0
3268.4192,3213.7897949,1888.8691406,2.299200058,0.0041982718,0.1693990082,0.0,5.0
